,PRCP,SNWD,TAVG,TMAX,TMIN,century,date,month,month_no,year
47548,,,21.7,28.7,,20,2012-06-17,2012-06-01,6,2012-01-01
47549,,,23.8,29.3,,20,2012-06-18,2012-06-01,6,2012-01-01
47550,,,25.1,,17.4,20,2012-06-19,2012-06-01,6,2012-01-01
47551,,,24.2,28.9,,20,2012-06-20,2012-06-01,6,2012-01-01
47552,,,22.7,28.0,,20,2012-06-21,2012-06-01,6,2012-01-01
47553,,,24.2,30.7,17.9,20,2012-06-22,2012-06-01,6,2012-01-01
47554,,,21.6,24.7,,20,2012-06-23,2012-06-01,6,2012-01-01
47555,,,20.0,25.1,,20,2012-06-24,2012-06-01,6,2012-01-01
47556,,,22.1,27.7,,20,2012-06-25,2012-06-01,6,2012-01-01
47557,3.0,,17.5,22.0,,20,2012-06-26,2012-06-01,6,2012-01-01
47558,,,14.9,19.6,,20,2012-06-27,2012-06-01,6,2012-01-01
47559,,,15.8,21.7,,20,2012-06-28,2012-06-01,6,2012-01-01
47560,,,17.2,23.1,,20,2012-06-29,2012-06-01,6,2012-01-01
47561,,,19.3,25.8,,20,2012-06-30,2012-06-01,6,2012-01-01
47562,,,21.3,27.7,,20,2012-07-01,2012-07-01,7,2012-01-01
47563,,,23.1,30.3,,20,2012-07-02,2012-07-01,7,2012-01-01
47564,,,25.9,,,20,2012-07-03,2012-07-01,7,2012-01-01
47565,,,25.4,30.0,,20,2012-07-04,2012-07-01,7,2012-01-01
47566,,,24.9,31.1,,20,2012-07-05,2012-07-01,7,2012-01-01
47567,,,26.6,32.5,,20,2012-07-06,2012-07-01,7,2012-01-01
47568,,,27.1,34.7,,20,2012-07-07,2012-07-01,7,2012-01-01
47569,,,26.4,34.6,,20,2012-07-08,2012-07-01,7,2012-01-01
47570,,,26.2,34.8,,20,2012-07-09,2012-07-01,7,2012-01-01
47571,3.0,,22.9,,,20,2012-07-10,2012-07-01,7,2012-01-01
47572,,,22.7,,,20,2012-07-11,2012-07-01,7,2012-01-01
47573,,,22.3,30.2,,20,2012-07-12,2012-07-01,7,2012-01-01
47574,,,20.6,26.4,,20,2012-07-13,2012-07-01,7,2012-01-01
47575,,,22.7,30.6,,20,2012-07-14,2012-07-01,7,2012-01-01
47576,9.9,,23.2,28.7,,20,2012-07-15,2012-07-01,7,2012-01-01
47577,,,20.1,23.4,,20,2012-07-16,2012-07-01,7,2012-01-01
47578,,,18.4,23.1,,20,2012-07-17,2012-07-01,7,2012-01-01
47579,0.0,,17.1,,,20,2012-07-18,2012-07-01,7,2012-01-01
47580,,,21.2,27.2,,20,2012-07-19,2012-07-01,7,2012-01-01
47581,,,21.4,27.7,,20,2012-07-20,2012-07-01,7,2012-01-01
47582,,,17.4,23.4,,20,2012-07-21,2012-07-01,7,2012-01-01
47583,6.1,,17.2,,,20,2012-07-22,2012-07-01,7,2012-01-01
47584,,,20.5,25.2,,20,2012-07-23,2012-07-01,7,2012-01-01
47585,,,20.6,26.6,,20,2012-07-24,2012-07-01,7,2012-01-01
47586,,,22.4,30.1,,20,2012-07-25,2012-07-01,7,2012-01-01
47587,,,25.2,32.9,,20,2012-07-26,2012-07-01,7,2012-01-01
47588,,,26.7,33.1,,20,2012-07-27,2012-07-01,7,2012-01-01
47589,,,26.8,34.0,,20,2012-07-28,2012-07-01,7,2012-01-01
47590,,,27.0,34.6,,20,2012-07-29,2012-07-01,7,2012-01-01
47591,,,26.6,33.8,20.0,20,2012-07-30,2012-07-01,7,2012-01-01
47592,,,25.3,34.1,,20,2012-07-31,2012-07-01,7,2012-01-01
47593,,,25.2,31.3,,20,2012-08-01,2012-08-01,8,2012-01-01
47594,,,25.3,32.7,,20,2012-08-02,2012-08-01,8,2012-01-01
47595,,,25.3,32.3,,20,2012-08-03,2012-08-01,8,2012-01-01
47596,,,24.4,31.7,,20,2012-08-04,2012-08-01,8,2012-01-01
47597,,,25.5,31.2,,20,2012-08-05,2012-08-01,8,2012-01-01
47598,,,26.1,34.6,,20,2012-08-06,2012-08-01,8,2012-01-01
47599,,,27.7,37.6,,20,2012-08-07,2012-08-01,8,2012-01-01
47600,,,23.1,28.3,,20,2012-08-08,2012-08-01,8,2012-01-01
47601,,,20.4,26.6,,20,2012-08-09,2012-08-01,8,2012-01-01
47602,,,17.3,24.7,,20,2012-08-10,2012-08-01,8,2012-01-01
47603,,,17.7,24.4,,20,2012-08-11,2012-08-01,8,2012-01-01
47604,,,19.4,26.6,,20,2012-08-12,2012-08-01,8,2012-01-01
47605,47.0,,15.8,18.2,,20,2012-08-13,2012-08-01,8,2012-01-01
47606,31.0,,14.1,15.1,12.6,20,2012-08-14,2012-08-01,8,2012-01-01
47607,,,15.6,20.3,,20,2012-08-15,2012-08-01,8,2012-01-01
47608,0.8,,17.2,,13.2,20,2012-08-16,2012-08-01,8,2012-01-01
47609,1.0,,18.4,22.2,,20,2012-08-17,2012-08-01,8,2012-01-01
47610,,,18.8,24.2,,20,2012-08-18,2012-08-01,8,2012-01-01
47611,,,19.3,,14.8,20,2012-08-19,2012-08-01,8,2012-01-01
47612,1.5,,19.7,25.6,,20,2012-08-20,2012-08-01,8,2012-01-01
47613,,,15.9,,,20,2012-08-21,2012-08-01,8,2012-01-01
47614,,,18.3,,,20,2012-08-22,2012-08-01,8,2012-01-01
47615,0.0,,20.9,26.2,,20,2012-08-23,2012-08-01,8,2012-01-01
47616,,,21.4,28.3,,20,2012-08-24,2012-08-01,8,2012-01-01
47617,,,24.1,30.8,,20,2012-08-25,2012-08-01,8,2012-01-01
47618,,,22.6,27.9,,20,2012-08-26,2012-08-01,8,2012-01-01
47619,0.5,,19.6,24.3,,20,2012-08-27,2012-08-01,8,2012-01-01
47620,0.0,,15.0,,,20,2012-08-28,2012-08-01,8,2012-01-01
47621,,,13.5,16.6,,20,2012-08-29,2012-08-01,8,2012-01-01
47622,,,14.2,,,20,2012-08-30,2012-08-01,8,2012-01-01
47623,,,15.0,21.5,,20,2012-08-31,2012-08-01,8,2012-01-01
47624,,,16.9,24.8,,20,2012-09-01,2012-09-01,9,2012-01-01
47625,,,18.8,27.0,,20,2012-09-02,2012-09-01,9,2012-01-01
47626,,,19.1,26.8,,20,2012-09-03,2012-09-01,9,2012-01-01
47627,,,17.8,22.5,,20,2012-09-04,2012-09-01,9,2012-01-01
47628,,,17.8,24.0,,20,2012-09-05,2012-09-01,9,2012-01-01
47629,,,15.8,19.7,,20,2012-09-06,2012-09-01,9,2012-01-01
47630,,,13.5,18.4,,20,2012-09-07,2012-09-01,9,2012-01-01
47631,,,13.7,18.8,10.9,20,2012-09-08,2012-09-01,9,2012-01-01
47632,,,13.9,,,20,2012-09-09,2012-09-01,9,2012-01-01
47633,,,11.7,19.6,,20,2012-09-10,2012-09-01,9,2012-01-01
47634,,,15.7,23.7,,20,2012-09-11,2012-09-01,9,2012-01-01
47635,,,17.2,23.9,,20,2012-09-12,2012-09-01,9,2012-01-01
47636,,,16.0,24.8,,20,2012-09-13,2012-09-01,9,2012-01-01
47637,,,17.3,26.3,,20,2012-09-14,2012-09-01,9,2012-01-01
47638,,,18.0,26.6,,20,2012-09-15,2012-09-01,9,2012-01-01
47639,,,14.0,20.2,,20,2012-09-16,2012-09-01,9,2012-01-01
47640,,,14.2,19.1,,20,2012-09-17,2012-09-01,9,2012-01-01
47641,,,16.3,20.9,11.9,20,2012-09-18,2012-09-01,9,2012-01-01
47642,,,18.7,24.8,11.8,20,2012-09-19,2012-09-01,9,2012-01-01
47643,,,18.9,25.6,,20,2012-09-20,2012-09-01,9,2012-01-01
47644,,,13.4,,,20,2012-09-21,2012-09-01,9,2012-01-01
47645,,,13.3,15.4,,20,2012-09-22,2012-09-01,9,2012-01-01
47646,,,11.4,16.9,,20,2012-09-23,2012-09-01,9,2012-01-01
47647,,,9.7,18.0,,20,2012-09-24,2012-09-01,9,2012-01-01
47648,,,16.2,22.5,,20,2012-09-25,2012-09-01,9,2012-01-01
47649,,,16.4,20.7,,20,2012-09-26,2012-09-01,9,2012-01-01
47650,,,16.6,22.2,,20,2012-09-27,2012-09-01,9,2012-01-01
47651,,,17.3,25.3,,20,2012-09-28,2012-09-01,9,2012-01-01
47652,,,14.7,21.2,,20,2012-09-29,2012-09-01,9,2012-01-01
47653,6.6,,14.7,20.0,,20,2012-09-30,2012-09-01,9,2012-01-01
47654,,,12.2,18.0,,20,2012-10-01,2012-10-01,10,2012-01-01
47655,,,16.9,23.4,11.3,20,2012-10-02,2012-10-01,10,2012-01-01
47656,,,18.2,25.3,11.6,20,2012-10-03,2012-10-01,10,2012-01-01
47657,0.8,,15.4,18.1,,20,2012-10-04,2012-10-01,10,2012-01-01
47658,,,12.9,17.0,,20,2012-10-05,2012-10-01,10,2012-01-01
47659,,,14.6,21.8,,20,2012-10-06,2012-10-01,10,2012-01-01
47660,,,15.7,21.0,,20,2012-10-07,2012-10-01,10,2012-01-01
47661,10.2,,9.0,,,20,2012-10-08,2012-10-01,10,2012-01-01
47662,,,8.8,11.7,6.1,20,2012-10-09,2012-10-01,10,2012-01-01
47663,,,7.3,11.2,,20,2012-10-10,2012-10-01,10,2012-01-01
47664,2.5,,4.6,9.3,,20,2012-10-11,2012-10-01,10,2012-01-01
47665,,,5.3,10.5,,20,2012-10-12,2012-10-01,10,2012-01-01
47666,,,6.5,12.4,,20,2012-10-13,2012-10-01,10,2012-01-01
47667,,,7.9,,,20,2012-10-14,2012-10-01,10,2012-01-01
47668,,,10.6,,8.3,20,2012-10-15,2012-10-01,10,2012-01-01
47669,,,14.1,16.6,11.2,20,2012-10-16,2012-10-01,10,2012-01-01
47670,,,14.1,,,20,2012-10-17,2012-10-01,10,2012-01-01
47671,,,11.4,15.1,,20,2012-10-18,2012-10-01,10,2012-01-01
47672,,,12.3,,,20,2012-10-19,2012-10-01,10,2012-01-01
47673,,,11.9,,9.5,20,2012-10-20,2012-10-01,10,2012-01-01
47674,,,10.6,,,20,2012-10-21,2012-10-01,10,2012-01-01
47675,,,10.5,18.7,,20,2012-10-22,2012-10-01,10,2012-01-01
47676,1.0,,9.8,11.2,8.5,20,2012-10-23,2012-10-01,10,2012-01-01
47677,0.8,,7.9,10.1,,20,2012-10-24,2012-10-01,10,2012-01-01
47678,0.0,,6.3,,4.8,20,2012-10-25,2012-10-01,10,2012-01-01
47679,0.3,,6.3,10.7,,20,2012-10-26,2012-10-01,10,2012-01-01
47680,,,4.4,,,20,2012-10-27,2012-10-01,10,2012-01-01
47681,,,12.5,17.4,,20,2012-10-28,2012-10-01,10,2012-01-01
47682,,,2.1,3.0,,20,2012-10-29,2012-10-01,10,2012-01-01
47683,13.2,,2.2,3.8,,20,2012-10-30,2012-10-01,10,2012-01-01
47684,,,3.2,,1.0,20,2012-10-31,2012-10-01,10,2012-01-01
47685,,,5.7,11.5,,20,2012-11-01,2012-11-01,11,2012-01-01
47686,8.1,,6.3,,,20,2012-11-02,2012-11-01,11,2012-01-01
47687,,,8.8,13.7,,20,2012-11-03,2012-11-01,11,2012-01-01
47688,,,8.6,11.2,5.2,20,2012-11-04,2012-11-01,11,2012-01-01
47689,,,12.7,15.5,6.4,20,2012-11-05,2012-11-01,11,2012-01-01
47690,19.3,,8.6,,,20,2012-11-06,2012-11-01,11,2012-01-01
47691,,,5.3,7.9,3.0,20,2012-11-07,2012-11-01,11,2012-01-01
47692,,,7.3,9.4,,20,2012-11-08,2012-11-01,11,2012-01-01
47693,,,7.3,9.8,,20,2012-11-09,2012-11-01,11,2012-01-01
47694,,,6.9,8.2,,20,2012-11-10,2012-11-01,11,2012-01-01
47695,,,6.3,9.2,,20,2012-11-11,2012-11-01,11,2012-01-01
47696,,,8.3,11.9,4.1,20,2012-11-12,2012-11-01,11,2012-01-01
47697,,,6.3,8.7,,20,2012-11-13,2012-11-01,11,2012-01-01
47698,,,1.6,3.8,,20,2012-11-14,2012-11-01,11,2012-01-01
47699,,,-0.3,3.1,,20,2012-11-15,2012-11-01,11,2012-01-01
47700,,,1.9,3.5,-1.4,20,2012-11-16,2012-11-01,11,2012-01-01
47701,,,1.0,,,20,2012-11-17,2012-11-01,11,2012-01-01
47702,0.0,,-0.9,0.1,,20,2012-11-18,2012-11-01,11,2012-01-01
47703,,,2.7,,-1.2,20,2012-11-19,2012-11-01,11,2012-01-01
47704,,,4.3,5.5,,20,2012-11-20,2012-11-01,11,2012-01-01
47705,,,3.7,4.3,2.6,20,2012-11-21,2012-11-01,11,2012-01-01
47706,,,3.6,8.0,,20,2012-11-22,2012-11-01,11,2012-01-01
47707,,,-2.3,0.1,,20,2012-11-23,2012-11-01,11,2012-01-01
47708,,,-2.2,-0.8,,20,2012-11-24,2012-11-01,11,2012-01-01
47709,,,0.2,,-1.9,20,2012-11-25,2012-11-01,11,2012-01-01
47710,,,3.4,6.0,0.5,20,2012-11-26,2012-11-01,11,2012-01-01
47711,,,3.2,4.1,,20,2012-11-27,2012-11-01,11,2012-01-01
47712,,,4.2,5.6,,20,2012-11-28,2012-11-01,11,2012-01-01
47713,,,5.4,,3.9,20,2012-11-29,2012-11-01,11,2012-01-01
47714,3.0,,9.2,14.0,,20,2012-11-30,2012-11-01,11,2012-01-01
47715,,,4.1,6.7,,20,2012-12-01,2012-12-01,12,2012-01-01
47716,,,1.7,3.5,,20,2012-12-02,2012-12-01,12,2012-01-01
47717,,,-0.3,0.9,,20,2012-12-03,2012-12-01,12,2012-01-01
47718,,109.0,-1.6,0.5,,20,2012-12-04,2012-12-01,12,2012-01-01
47719,,109.0,-1.8,-0.8,-3.0,20,2012-12-05,2012-12-01,12,2012-01-01
47720,22.1,249.0,-0.3,0.9,-1.3,20,2012-12-06,2012-12-01,12,2012-01-01
47721,,269.0,-2.3,,,20,2012-12-07,2012-12-01,12,2012-01-01
47722,,239.0,-6.2,-2.9,,20,2012-12-08,2012-12-01,12,2012-01-01
47723,,239.0,-4.3,-3.0,-7.4,20,2012-12-09,2012-12-01,12,2012-01-01
47724,13.2,259.0,-0.9,,-3.7,20,2012-12-10,2012-12-01,12,2012-01-01
47725,43.2,320.0,0.1,,,20,2012-12-11,2012-12-01,12,2012-01-01
47726,9.1,450.0,-2.6,,,20,2012-12-12,2012-12-01,12,2012-01-01
47727,5.6,541.0,-3.8,,,20,2012-12-13,2012-12-01,12,2012-01-01
47728,,541.0,-5.6,-2.3,,20,2012-12-14,2012-12-01,12,2012-01-01
47729,,531.0,-7.2,,,20,2012-12-15,2012-12-01,12,2012-01-01
47730,0.0,541.0,-10.9,,,20,2012-12-16,2012-12-01,12,2012-01-01
47731,,500.0,-13.5,-11.9,-15.5,20,2012-12-17,2012-12-01,12,2012-01-01
47732,,450.0,-13.3,-10.9,-17.0,20,2012-12-18,2012-12-01,12,2012-01-01
47733,0.0,439.0,-11.6,-9.9,-13.4,20,2012-12-19,2012-12-01,12,2012-01-01
47734,,439.0,-13.6,,-16.3,20,2012-12-20,2012-12-01,12,2012-01-01
47735,0.0,409.0,-10.3,,-13.2,20,2012-12-21,2012-12-01,12,2012-01-01
47736,9.9,460.0,-11.7,-10.4,,20,2012-12-22,2012-12-01,12,2012-01-01
47737,0.8,511.0,-13.9,-9.5,,20,2012-12-23,2012-12-01,12,2012-01-01
47738,5.1,480.0,-13.7,,-17.6,20,2012-12-24,2012-12-01,12,2012-01-01
47739,,500.0,-6.1,,-12.1,20,2012-12-25,2012-12-01,12,2012-01-01
47740,,460.0,0.6,3.4,-4.5,20,2012-12-26,2012-12-01,12,2012-01-01
47741,2.0,419.0,1.3,3.9,,20,2012-12-27,2012-12-01,12,2012-01-01
47742,,399.0,0.4,5.0,,20,2012-12-28,2012-12-01,12,2012-01-01
47743,,320.0,-6.0,-1.5,,20,2012-12-29,2012-12-01,12,2012-01-01
47744,,300.0,-4.8,2.1,,20,2012-12-30,2012-12-01,12,2012-01-01
47745,,300.0,-3.2,3.3,,20,2012-12-31,2012-12-01,12,2012-01-01
47746,,290.0,-0.4,5.3,,20,2013-01-01,2013-01-01,1,2013-01-01
47747,,279.0,-3.8,0.4,,20,2013-01-02,2013-01-01,1,2013-01-01
47748,,269.0,0.4,2.5,-5.3,20,2013-01-03,2013-01-01,1,2013-01-01
47749,4.1,269.0,1.3,2.7,,20,2013-01-04,2013-01-01,1,2013-01-01
47750,0.0,239.0,0.4,,,20,2013-01-05,2013-01-01,1,2013-01-01
47751,1.3,231.0,-2.6,,,20,2013-01-06,2013-01-01,1,2013-01-01
47752,0.8,239.0,-5.6,-4.8,-6.2,20,2013-01-07,2013-01-01,1,2013-01-01
47753,0.5,231.0,-6.3,,,20,2013-01-08,2013-01-01,1,2013-01-01
47754,0.0,221.0,-10.9,-7.6,,20,2013-01-09,2013-01-01,1,2013-01-01
47755,0.0,221.0,-11.6,,,20,2013-01-10,2013-01-01,1,2013-01-01
47756,3.0,221.0,-4.6,0.1,-11.5,20,2013-01-11,2013-01-01,1,2013-01-01
47757,5.1,239.0,-4.9,-2.0,,20,2013-01-12,2013-01-01,1,2013-01-01
47758,,310.0,-7.2,-4.0,,20,2013-01-13,2013-01-01,1,2013-01-01
47759,,310.0,-6.2,-4.6,,20,2013-01-14,2013-01-01,1,2013-01-01
47760,,290.0,-3.2,,-8.9,20,2013-01-15,2013-01-01,1,2013-01-01
47761,2.0,269.0,1.7,,-1.6,20,2013-01-16,2013-01-01,1,2013-01-01
47762,3.0,,1.6,3.0,,20,2013-01-17,2013-01-01,1,2013-01-01
47763,,221.0,-2.1,,,20,2013-01-18,2013-01-01,1,2013-01-01
47764,12.2,249.0,-1.4,,-5.7,20,2013-01-19,2013-01-01,1,2013-01-01
47765,,221.0,-1.6,,,20,2013-01-20,2013-01-01,1,2013-01-01
47766,4.1,211.0,-1.2,0.3,,20,2013-01-21,2013-01-01,1,2013-01-01
47767,,211.0,-6.1,,,20,2013-01-22,2013-01-01,1,2013-01-01
47768,2.8,221.0,-6.6,-5.7,-7.9,20,2013-01-23,2013-01-01,1,2013-01-01
47769,2.0,249.0,-7.6,-3.9,,20,2013-01-24,2013-01-01,1,2013-01-01
47770,,249.0,-10.4,-7.2,-13.3,20,2013-01-25,2013-01-01,1,2013-01-01
47771,,249.0,-11.6,-8.4,-14.0,20,2013-01-26,2013-01-01,1,2013-01-01
47772,,249.0,-11.4,,-14.5,20,2013-01-27,2013-01-01,1,2013-01-01
47773,,249.0,-6.9,,-10.1,20,2013-01-28,2013-01-01,1,2013-01-01
47774,0.0,249.0,-5.1,-3.4,,20,2013-01-29,2013-01-01,1,2013-01-01
47775,,249.0,-2.7,,-5.7,20,2013-01-30,2013-01-01,1,2013-01-01
47776,13.0,290.0,-0.2,2.4,-4.0,20,2013-01-31,2013-01-01,1,2013-01-01
47777,,320.0,1.6,2.9,,20,2013-02-01,2013-02-01,2,2013-01-01
47778,,290.0,2.3,4.7,1.0,20,2013-02-02,2013-02-01,2,2013-01-01
47779,5.1,249.0,1.8,3.1,,20,2013-02-03,2013-02-01,2,2013-01-01
47780,8.4,279.0,-1.6,0.4,,20,2013-02-04,2013-02-01,2,2013-01-01
47781,0.0,279.0,0.4,4.4,-4.2,20,2013-02-05,2013-02-01,2,2013-01-01
47782,,259.0,2.1,4.4,-0.2,20,2013-02-06,2013-02-01,2,2013-01-01
47783,,249.0,0.6,,0.0,20,2013-02-07,2013-02-01,2,2013-01-01
47784,15.0,231.0,2.9,,0.7,20,2013-02-08,2013-02-01,2,2013-01-01
47785,18.8,211.0,0.9,,,20,2013-02-09,2013-02-01,2,2013-01-01
47786,,371.0,0.1,1.6,,20,2013-02-10,2013-02-01,2,2013-01-01
47787,,351.0,0.2,1.1,-0.3,20,2013-02-11,2013-02-01,2,2013-01-01
47788,13.0,470.0,0.8,2.2,0.0,20,2013-02-12,2013-02-01,2,2013-01-01
47789,,381.0,0.7,1.3,,20,2013-02-13,2013-02-01,2,2013-01-01
47790,,361.0,-0.4,0.0,,20,2013-02-14,2013-02-01,2,2013-01-01
47791,0.0,351.0,-2.9,,-4.0,20,2013-02-15,2013-02-01,2,2013-01-01
47792,,330.0,-2.6,,,20,2013-02-16,2013-02-01,2,2013-01-01
47793,0.0,330.0,-3.3,,,20,2013-02-17,2013-02-01,2,2013-01-01
47794,0.0,330.0,-5.7,-3.6,,20,2013-02-18,2013-02-01,2,2013-01-01
47795,0.5,330.0,-5.1,,,20,2013-02-19,2013-02-01,2,2013-01-01
47796,1.0,340.0,-1.7,,,20,2013-02-20,2013-02-01,2,2013-01-01
47797,3.0,371.0,-0.1,,-1.7,20,2013-02-21,2013-02-01,2,2013-01-01
47798,,371.0,-1.3,0.3,-2.8,20,2013-02-22,2013-02-01,2,2013-01-01
47799,,351.0,-1.6,3.2,,20,2013-02-23,2013-02-01,2,2013-01-01
47800,,340.0,-3.2,2.4,-7.3,20,2013-02-24,2013-02-01,2,2013-01-01
47801,,330.0,-1.7,3.3,-6.2,20,2013-02-25,2013-02-01,2,2013-01-01
47802,,310.0,-2.4,4.6,,20,2013-02-26,2013-02-01,2,2013-01-01
47803,,310.0,-1.9,6.9,,20,2013-02-27,2013-02-01,2,2013-01-01
47804,,300.0,0.4,6.3,,20,2013-02-28,2013-02-01,2,2013-01-01
47805,,290.0,1.7,2.8,0.8,20,2013-03-01,2013-03-01,3,2013-01-01
47806,0.0,269.0,0.9,3.3,,20,2013-03-02,2013-03-01,3,2013-01-01
47807,0.5,269.0,0.3,2.9,,20,2013-03-03,2013-03-01,3,2013-01-01
47808,0.5,279.0,-3.7,,,20,2013-03-04,2013-03-01,3,2013-01-01
47809,,269.0,-4.7,1.0,,20,2013-03-05,2013-03-01,3,2013-01-01
47810,,269.0,0.6,5.5,-5.1,20,2013-03-06,2013-03-01,3,2013-01-01
47811,,259.0,2.0,,-0.3,20,2013-03-07,2013-03-01,3,2013-01-01
47812,,239.0,-0.6,,,20,2013-03-08,2013-03-01,3,2013-01-01
47813,,231.0,-2.9,-0.8,,20,2013-03-09,2013-03-01,3,2013-01-01
47814,1.5,239.0,-2.3,-1.2,-3.1,20,2013-03-10,2013-03-01,3,2013-01-01
47815,4.6,269.0,-2.9,-1.5,,20,2013-03-11,2013-03-01,3,2013-01-01
47816,,320.0,-3.7,,-5.6,20,2013-03-12,2013-03-01,3,2013-01-01
47817,,300.0,-0.6,1.5,-3.8,20,2013-03-13,2013-03-01,3,2013-01-01
47818,1.3,269.0,2.3,,0.1,20,2013-03-14,2013-03-01,3,2013-01-01
47819,9.4,231.0,3.7,11.2,,20,2013-03-15,2013-03-01,3,2013-01-01
47820,1.0,201.0,-5.8,,,20,2013-03-16,2013-03-01,3,2013-01-01
47821,0.0,201.0,-5.5,-1.2,,20,2013-03-17,2013-03-01,3,2013-01-01
47822,,,-4.6,0.8,,20,2013-03-18,2013-03-01,3,2013-01-01
47823,,201.0,-0.8,0.5,-6.0,20,2013-03-19,2013-03-01,3,2013-01-01
47824,8.6,269.0,0.2,1.6,,20,2013-03-20,2013-03-01,3,2013-01-01
47825,,211.0,1.1,7.9,,20,2013-03-21,2013-03-01,3,2013-01-01
47826,9.4,,-1.8,,,20,2013-03-22,2013-03-01,3,2013-01-01
47827,47.0,500.0,-7.7,,,20,2013-03-23,2013-03-01,3,2013-01-01
47828,3.0,559.0,-7.6,-4.2,,20,2013-03-24,2013-03-01,3,2013-01-01
47829,,541.0,-6.3,-1.5,,20,2013-03-25,2013-03-01,3,2013-01-01
47830,,541.0,-5.5,1.3,,20,2013-03-26,2013-03-01,3,2013-01-01
47831,,511.0,-4.1,1.6,,20,2013-03-27,2013-03-01,3,2013-01-01
47832,,490.0,-4.1,2.0,,20,2013-03-28,2013-03-01,3,2013-01-01
47833,,490.0,-3.9,2.6,,20,2013-03-29,2013-03-01,3,2013-01-01
47834,16.0,511.0,0.3,,-2.8,20,2013-03-30,2013-03-01,3,2013-01-01
47835,0.5,490.0,2.5,4.8,0.5,20,2013-03-31,2013-03-01,3,2013-01-01
47836,,439.0,6.2,12.6,,20,2013-04-01,2013-04-01,4,2013-01-01
47837,,340.0,2.4,7.8,,20,2013-04-02,2013-04-01,4,2013-01-01
47838,,300.0,2.6,6.2,,20,2013-04-03,2013-04-01,4,2013-01-01
47839,2.0,259.0,3.2,,1.1,20,2013-04-04,2013-04-01,4,2013-01-01
47840,,221.0,4.4,8.0,2.9,20,2013-04-05,2013-04-01,4,2013-01-01
47841,9.4,191.0,3.4,5.5,,20,2013-04-06,2013-04-01,4,2013-01-01
47842,,140.0,1.6,3.0,0.4,20,2013-04-07,2013-04-01,4,2013-01-01
47843,,130.0,2.1,6.0,,20,2013-04-08,2013-04-01,4,2013-01-01
47844,,109.0,4.2,9.0,,20,2013-04-09,2013-04-01,4,2013-01-01
47845,,61.0,6.6,11.5,1.9,20,2013-04-10,2013-04-01,4,2013-01-01
47846,,,6.1,11.1,,20,2013-04-11,2013-04-01,4,2013-01-01
47847,,,8.7,,,20,2013-04-12,2013-04-01,4,2013-01-01
47848,5.1,,7.8,9.1,5.0,20,2013-04-13,2013-04-01,4,2013-01-01
47849,,,9.8,14.3,7.0,20,2013-04-14,2013-04-01,4,2013-01-01
47850,0.0,,7.6,10.4,5.9,20,2013-04-15,2013-04-01,4,2013-01-01
47851,,,11.1,18.2,,20,2013-04-16,2013-04-01,4,2013-01-01
47852,,,11.4,18.5,,20,2013-04-17,2013-04-01,4,2013-01-01
47853,,,13.0,20.7,,20,2013-04-18,2013-04-01,4,2013-01-01
47854,,,15.2,23.0,,20,2013-04-19,2013-04-01,4,2013-01-01
47855,,,16.4,23.9,,20,2013-04-20,2013-04-01,4,2013-01-01
47856,,,11.3,,,20,2013-04-21,2013-04-01,4,2013-01-01
47857,,,8.9,13.8,,20,2013-04-22,2013-04-01,4,2013-01-01
47858,,,12.0,19.4,,20,2013-04-23,2013-04-01,4,2013-01-01
47859,,,15.2,20.3,,20,2013-04-24,2013-04-01,4,2013-01-01
47860,,,14.4,20.8,,20,2013-04-25,2013-04-01,4,2013-01-01
47861,,,15.2,21.8,,20,2013-04-26,2013-04-01,4,2013-01-01
47862,,,21.9,29.2,15.0,20,2013-04-27,2013-04-01,4,2013-01-01
47863,,,20.1,28.7,,20,2013-04-28,2013-04-01,4,2013-01-01
47864,,,15.7,20.2,,20,2013-04-29,2013-04-01,4,2013-01-01
47865,,,20.1,27.2,12.9,20,2013-04-30,2013-04-01,4,2013-01-01
47866,,,16.1,27.2,,20,2013-05-01,2013-05-01,5,2013-01-01
47867,,,14.1,20.8,7.4,20,2013-05-02,2013-05-01,5,2013-01-01
47868,,,18.7,25.7,,20,2013-05-03,2013-05-01,5,2013-01-01
47869,,,21.3,28.5,14.0,20,2013-05-04,2013-05-01,5,2013-01-01
47870,,,16.7,22.3,,20,2013-05-05,2013-05-01,5,2013-01-01
47871,,,16.2,22.3,,20,2013-05-06,2013-05-01,5,2013-01-01
47872,,,15.6,23.0,,20,2013-05-07,2013-05-01,5,2013-01-01
47873,,,18.1,25.4,,20,2013-05-08,2013-05-01,5,2013-01-01
47874,,,20.6,27.8,,20,2013-05-09,2013-05-01,5,2013-01-01
47875,,,21.2,28.4,,20,2013-05-10,2013-05-01,5,2013-01-01
47876,,,20.9,29.3,,20,2013-05-11,2013-05-01,5,2013-01-01
47877,,,20.5,28.9,,20,2013-05-12,2013-05-01,5,2013-01-01
47878,,,19.1,,,20,2013-05-13,2013-05-01,5,2013-01-01
47879,6.9,,18.7,27.6,14.9,20,2013-05-14,2013-05-01,5,2013-01-01
47880,,,19.9,26.0,,20,2013-05-15,2013-05-01,5,2013-01-01
47881,5.1,,19.5,25.4,,20,2013-05-16,2013-05-01,5,2013-01-01
47882,,,20.2,26.9,,20,2013-05-17,2013-05-01,5,2013-01-01
47883,,,20.8,27.7,,20,2013-05-18,2013-05-01,5,2013-01-01
