patcnty1,dsch_yr,disp1,Discharges
Sonoma,2018,Not_Defined_Elsewhere,60
Sonoma,2018,Other,1
Sonoma,2018,Prison/Jail,29
Sonoma,2018,Psychiatric_Care,125
Sonoma,2018,Rehab,380
Sonoma,2018,Residential Care facility,237
Sonoma,2018,Routine (Home),28077
Sonoma,2018,Skilled Nursing/Intermediate Care (SN/IC),4089
Stanislaus,2012,Acute Care at another hospital,1076
Stanislaus,2012,Acute Care within the admitting hospital,188
Stanislaus,2012,Died,1163
Stanislaus,2012,Home Health Service,4354
Stanislaus,2012,Invalid,2
Stanislaus,2012,Left Against Medical Advice,571
Stanislaus,2012,Other,260
Stanislaus,2012,Other Care (not SN/IC) at another hospital,477
Stanislaus,2012,Other Care with the admitting hospital,148
Stanislaus,2012,Prison/Jail,63
Stanislaus,2012,Residential Care facility,367
Stanislaus,2012,Routine (Home),46366
Stanislaus,2012,SN/IC at another facility,4240
Stanislaus,2012,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,512
Stanislaus,2013,Acute Care at another hospital,1102
Stanislaus,2013,Acute Care within the admitting hospital,240
Stanislaus,2013,Died,1158
Stanislaus,2013,Home Health Service,4686
Stanislaus,2013,Invalid,2
Stanislaus,2013,Left Against Medical Advice,732
Stanislaus,2013,Other,200
Stanislaus,2013,Other Care (not SN/IC) at another hospital,464
Stanislaus,2013,Other Care with the admitting hospital,163
Stanislaus,2013,Prison/Jail,67
Stanislaus,2013,Residential Care facility,391
Stanislaus,2013,Routine (Home),45453
Stanislaus,2013,SN/IC at another facility,4302
Stanislaus,2013,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,530
Stanislaus,2014,Acute Care at another hospital,1065
Stanislaus,2014,Acute Care within the admitting hospital,140
Stanislaus,2014,Died,1102
Stanislaus,2014,Home Health Service,5394
Stanislaus,2014,Invalid,24
Stanislaus,2014,Left Against Medical Advice,720
Stanislaus,2014,Other,237
Stanislaus,2014,Other Care (not SN/IC) at another hospital,523
Stanislaus,2014,Other Care with the admitting hospital,138
Stanislaus,2014,Prison/Jail,61
Stanislaus,2014,Residential Care facility,199
Stanislaus,2014,Routine (Home),44032
Stanislaus,2014,SN/IC at another facility,4816
Stanislaus,2014,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,352
Stanislaus,2015,Acute Care,1076
Stanislaus,2015,Childrens_or_Cancer,262
Stanislaus,2015,Critical Access Hospital,6
Stanislaus,2015,Died,1165
Stanislaus,2015,Disaster_Care_Site,1
Stanislaus,2015,Home Health Service,5464
Stanislaus,2015,Hospice_Care,715
Stanislaus,2015,Invalid or Blank,16
Stanislaus,2015,Left Against Medical Advice,1456
Stanislaus,2015,Not_Defined_Elsewhere,54
Stanislaus,2015,Other,7
Stanislaus,2015,Prison/Jail,47
Stanislaus,2015,Psychiatric_Care,154
Stanislaus,2015,Rehab,419
Stanislaus,2015,Residential Care facility,278
Stanislaus,2015,Routine (Home),44930
Stanislaus,2015,Skilled Nursing/Intermediate Care (SN/IC),4366
Stanislaus,2016,Acute Care,1095
Stanislaus,2016,Childrens_or_Cancer,250
Stanislaus,2016,Critical Access Hospital,16
Stanislaus,2016,Died,1104
Stanislaus,2016,Disaster_Care_Site,1
Stanislaus,2016,Home Health Service,5386
Stanislaus,2016,Hospice_Care,829
Stanislaus,2016,Invalid or Blank,5
Stanislaus,2016,Left Against Medical Advice,1479
Stanislaus,2016,Not_Defined_Elsewhere,52
Stanislaus,2016,Other,4
Stanislaus,2016,Prison/Jail,55
Stanislaus,2016,Psychiatric_Care,174
Stanislaus,2016,Rehab,392
Stanislaus,2016,Residential Care facility,216
Stanislaus,2016,Routine (Home),45354
Stanislaus,2016,Skilled Nursing/Intermediate Care (SN/IC),4170
Stanislaus,2017,Acute Care,1275
Stanislaus,2017,Childrens_or_Cancer,231
Stanislaus,2017,Critical Access Hospital,6
Stanislaus,2017,Died,1140
Stanislaus,2017,Home Health Service,5958
Stanislaus,2017,Hospice_Care,875
Stanislaus,2017,Left Against Medical Advice,1614
Stanislaus,2017,Not_Defined_Elsewhere,64
Stanislaus,2017,Other,3
Stanislaus,2017,Prison/Jail,48
Stanislaus,2017,Psychiatric_Care,171
Stanislaus,2017,Rehab,513
Stanislaus,2017,Residential Care facility,182
Stanislaus,2017,Routine (Home),43374
Stanislaus,2017,Skilled Nursing/Intermediate Care (SN/IC),4332
Stanislaus,2018,Acute Care,1251
Stanislaus,2018,Childrens_or_Cancer,245
Stanislaus,2018,Critical Access Hospital,5
Stanislaus,2018,Died,1167
Stanislaus,2018,Home Health Service,6594
Stanislaus,2018,Hospice_Care,841
Stanislaus,2018,Invalid or Blank,1
Stanislaus,2018,Left Against Medical Advice,1667
Stanislaus,2018,Not_Defined_Elsewhere,40
Stanislaus,2018,Other,2
Stanislaus,2018,Prison/Jail,55
Stanislaus,2018,Psychiatric_Care,157
Stanislaus,2018,Rehab,515
Stanislaus,2018,Residential Care facility,252
Stanislaus,2018,Routine (Home),42193
Stanislaus,2018,Skilled Nursing/Intermediate Care (SN/IC),4360
Sutter,2012,Acute Care at another hospital,192
Sutter,2012,Acute Care within the admitting hospital,6
Sutter,2012,Died,224
Sutter,2012,Home Health Service,1589
Sutter,2012,Left Against Medical Advice,136
Sutter,2012,Other,2
Sutter,2012,Other Care (not SN/IC) at another hospital,118
Sutter,2012,Other Care with the admitting hospital,23
Sutter,2012,Prison/Jail,13
Sutter,2012,Residential Care facility,59
Sutter,2012,Routine (Home),7343
Sutter,2012,SN/IC at another facility,1009
Sutter,2012,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,19
Sutter,2013,Acute Care at another hospital,156
Sutter,2013,Acute Care within the admitting hospital,6
Sutter,2013,Died,194
Sutter,2013,Home Health Service,1790
Sutter,2013,Left Against Medical Advice,150
Sutter,2013,Other,2
Sutter,2013,Other Care (not SN/IC) at another hospital,114
Sutter,2013,Other Care with the admitting hospital,22
Sutter,2013,Prison/Jail,19
Sutter,2013,Residential Care facility,72
Sutter,2013,Routine (Home),6969
Sutter,2013,SN/IC at another facility,1121
Sutter,2013,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,16
Sutter,2014,Acute Care at another hospital,161
Sutter,2014,Acute Care within the admitting hospital,13
Sutter,2014,Died,198
Sutter,2014,Home Health Service,1613
Sutter,2014,Invalid,1
Sutter,2014,Left Against Medical Advice,131
Sutter,2014,Other,5
Sutter,2014,Other Care (not SN/IC) at another hospital,139
Sutter,2014,Other Care with the admitting hospital,19
Sutter,2014,Prison/Jail,15
Sutter,2014,Residential Care facility,35
Sutter,2014,Routine (Home),6726
Sutter,2014,SN/IC at another facility,1066
Sutter,2014,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,22
Sutter,2015,Acute Care,100
Sutter,2015,Childrens_or_Cancer,3
Sutter,2015,Critical Access Hospital,2
Sutter,2015,Died,256
Sutter,2015,Disaster_Care_Site,1
Sutter,2015,Home Health Service,1575
Sutter,2015,Hospice_Care,86
Sutter,2015,Invalid or Blank,10
Sutter,2015,Left Against Medical Advice,136
Sutter,2015,Not_Defined_Elsewhere,142
Sutter,2015,Prison/Jail,14
Sutter,2015,Psychiatric_Care,40
Sutter,2015,Rehab,119
Sutter,2015,Residential Care facility,82
Sutter,2015,Routine (Home),6453
Sutter,2015,Skilled Nursing/Intermediate Care (SN/IC),1121
Sutter,2016,Acute Care,79
Sutter,2016,Childrens_or_Cancer,1
Sutter,2016,Died,269
Sutter,2016,Home Health Service,1782
Sutter,2016,Hospice_Care,63
Sutter,2016,Left Against Medical Advice,125
Sutter,2016,Not_Defined_Elsewhere,154
Sutter,2016,Prison/Jail,11
Sutter,2016,Psychiatric_Care,24
Sutter,2016,Rehab,78
Sutter,2016,Residential Care facility,56
Sutter,2016,Routine (Home),6719
Sutter,2016,Skilled Nursing/Intermediate Care (SN/IC),1137
Sutter,2017,Acute Care,161
Sutter,2017,Critical Access Hospital,1
Sutter,2017,Died,269
Sutter,2017,Home Health Service,1411
Sutter,2017,Hospice_Care,74
Sutter,2017,Left Against Medical Advice,164
Sutter,2017,Not_Defined_Elsewhere,69
Sutter,2017,Prison/Jail,14
Sutter,2017,Psychiatric_Care,26
Sutter,2017,Rehab,97
Sutter,2017,Residential Care facility,57
Sutter,2017,Routine (Home),6964
Sutter,2017,Skilled Nursing/Intermediate Care (SN/IC),1018
Sutter,2018,Acute Care,220
Sutter,2018,Childrens_or_Cancer,2
Sutter,2018,Died,276
Sutter,2018,Home Health Service,1263
Sutter,2018,Hospice_Care,89
Sutter,2018,Invalid or Blank,1
Sutter,2018,Left Against Medical Advice,129
Sutter,2018,Not_Defined_Elsewhere,9
Sutter,2018,Prison/Jail,18
Sutter,2018,Psychiatric_Care,29
Sutter,2018,Rehab,64
Sutter,2018,Residential Care facility,49
Sutter,2018,Routine (Home),7589
Sutter,2018,Skilled Nursing/Intermediate Care (SN/IC),1091
Tehama,2012,Acute Care at another hospital,194
Tehama,2012,Acute Care within the admitting hospital,5
Tehama,2012,Died,141
Tehama,2012,Home Health Service,718
Tehama,2012,Left Against Medical Advice,46
Tehama,2012,Other,3
Tehama,2012,Other Care (not SN/IC) at another hospital,53
Tehama,2012,Other Care with the admitting hospital,48
Tehama,2012,Prison/Jail,7
Tehama,2012,Residential Care facility,21
Tehama,2012,Routine (Home),4497
Tehama,2012,SN/IC at another facility,552
Tehama,2012,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,10
Tehama,2013,Acute Care at another hospital,160
Tehama,2013,Acute Care within the admitting hospital,2
Tehama,2013,Died,139
Tehama,2013,Home Health Service,777
Tehama,2013,Left Against Medical Advice,56
Tehama,2013,Other,9
Tehama,2013,Other Care (not SN/IC) at another hospital,60
Tehama,2013,Other Care with the admitting hospital,36
Tehama,2013,Prison/Jail,3
Tehama,2013,Residential Care facility,18
Tehama,2013,Routine (Home),4261
Tehama,2013,SN/IC at another facility,512
Tehama,2013,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,16
Tehama,2014,Acute Care at another hospital,160
Tehama,2014,Acute Care within the admitting hospital,12
Tehama,2014,Died,150
Tehama,2014,Home Health Service,748
Tehama,2014,Invalid,50
Tehama,2014,Left Against Medical Advice,60
Tehama,2014,Other,20
Tehama,2014,Other Care (not SN/IC) at another hospital,86
Tehama,2014,Other Care with the admitting hospital,33
Tehama,2014,Prison/Jail,3
Tehama,2014,Residential Care facility,11
Tehama,2014,Routine (Home),4273
Tehama,2014,SN/IC at another facility,548
Tehama,2014,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,6
Tehama,2015,Acute Care,203
Tehama,2015,Childrens_or_Cancer,1
Tehama,2015,Died,147
Tehama,2015,Home Health Service,720
Tehama,2015,Hospice_Care,71
Tehama,2015,Invalid or Blank,1
Tehama,2015,Left Against Medical Advice,78
Tehama,2015,Not_Defined_Elsewhere,6
Tehama,2015,Prison/Jail,2
Tehama,2015,Psychiatric_Care,37
Tehama,2015,Rehab,58
Tehama,2015,Residential Care facility,9
Tehama,2015,Routine (Home),4414
Tehama,2015,Skilled Nursing/Intermediate Care (SN/IC),517
Tehama,2016,Acute Care,218
Tehama,2016,Died,184
Tehama,2016,Home Health Service,769
Tehama,2016,Hospice_Care,68
Tehama,2016,Left Against Medical Advice,95
Tehama,2016,Not_Defined_Elsewhere,1
Tehama,2016,Prison/Jail,3
Tehama,2016,Psychiatric_Care,26
Tehama,2016,Rehab,66
Tehama,2016,Residential Care facility,12
Tehama,2016,Routine (Home),4442
Tehama,2016,Skilled Nursing/Intermediate Care (SN/IC),554
Tehama,2017,Acute Care,253
Tehama,2017,Childrens_or_Cancer,1
Tehama,2017,Critical Access Hospital,1
Tehama,2017,Died,152
Tehama,2017,Home Health Service,836
Tehama,2017,Hospice_Care,43
Tehama,2017,Left Against Medical Advice,84
Tehama,2017,Not_Defined_Elsewhere,5
Tehama,2017,Other,1
Tehama,2017,Prison/Jail,10
Tehama,2017,Psychiatric_Care,18
Tehama,2017,Rehab,49
Tehama,2017,Residential Care facility,15
Tehama,2017,Routine (Home),4120
Tehama,2017,Skilled Nursing/Intermediate Care (SN/IC),565
Tehama,2018,Acute Care,246
Tehama,2018,Childrens_or_Cancer,1
Tehama,2018,Died,174
Tehama,2018,Disaster_Care_Site,1
Tehama,2018,Home Health Service,981
Tehama,2018,Hospice_Care,74
Tehama,2018,Left Against Medical Advice,82
Tehama,2018,Not_Defined_Elsewhere,7
Tehama,2018,Prison/Jail,6
Tehama,2018,Psychiatric_Care,21
Tehama,2018,Rehab,54
Tehama,2018,Residential Care facility,17
Tehama,2018,Routine (Home),4310
Tehama,2018,Skilled Nursing/Intermediate Care (SN/IC),600
Trinity,2012,Acute Care at another hospital,48
Trinity,2012,Acute Care within the admitting hospital,6
Trinity,2012,Died,54
Trinity,2012,Home Health Service,105
Trinity,2012,Left Against Medical Advice,18
Trinity,2012,Other Care (not SN/IC) at another hospital,5
Trinity,2012,Other Care with the admitting hospital,3
Trinity,2012,Prison/Jail,4
Trinity,2012,Residential Care facility,5
Trinity,2012,Routine (Home),1092
Trinity,2012,SN/IC at another facility,152
Trinity,2012,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,46
Trinity,2013,Acute Care at another hospital,63
Trinity,2013,Acute Care within the admitting hospital,7
Trinity,2013,Died,63
Trinity,2013,Home Health Service,101
Trinity,2013,Left Against Medical Advice,15
Trinity,2013,Other,5
Trinity,2013,Other Care (not SN/IC) at another hospital,8
Trinity,2013,Other Care with the admitting hospital,5
Trinity,2013,Residential Care facility,6
Trinity,2013,Routine (Home),1055
Trinity,2013,SN/IC at another facility,147
Trinity,2013,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,43
Trinity,2014,Acute Care at another hospital,81
Trinity,2014,Acute Care within the admitting hospital,11
Trinity,2014,Died,52
Trinity,2014,Home Health Service,117
Trinity,2014,Invalid,5
Trinity,2014,Left Against Medical Advice,16
Trinity,2014,Other,4
Trinity,2014,Other Care (not SN/IC) at another hospital,17
Trinity,2014,Other Care with the admitting hospital,2
Trinity,2014,Prison/Jail,1
Trinity,2014,Residential Care facility,5
Trinity,2014,Routine (Home),964
Trinity,2014,SN/IC at another facility,119
Trinity,2014,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,53
Trinity,2015,Acute Care,91
Trinity,2015,Childrens_or_Cancer,2
Trinity,2015,Critical Access Hospital,10
Trinity,2015,Died,66
Trinity,2015,Home Health Service,104
Trinity,2015,Hospice_Care,5
Trinity,2015,Left Against Medical Advice,25
Trinity,2015,Prison/Jail,1
Trinity,2015,Psychiatric_Care,1
Trinity,2015,Rehab,4
Trinity,2015,Residential Care facility,2
Trinity,2015,Routine (Home),1016
Trinity,2015,Skilled Nursing/Intermediate Care (SN/IC),182
Trinity,2016,Acute Care,90
Trinity,2016,Critical Access Hospital,2
Trinity,2016,Died,59
Trinity,2016,Home Health Service,76
Trinity,2016,Hospice_Care,4
Trinity,2016,Left Against Medical Advice,25
Trinity,2016,Not_Defined_Elsewhere,3
Trinity,2016,Prison/Jail,1
Trinity,2016,Psychiatric_Care,2
Trinity,2016,Rehab,15
Trinity,2016,Routine (Home),1007
Trinity,2016,Skilled Nursing/Intermediate Care (SN/IC),186
Trinity,2017,Acute Care,68
Trinity,2017,Critical Access Hospital,1
Trinity,2017,Died,58
Trinity,2017,Home Health Service,40
Trinity,2017,Hospice_Care,7
Trinity,2017,Left Against Medical Advice,31
Trinity,2017,Other,1
Trinity,2017,Psychiatric_Care,2
Trinity,2017,Rehab,12
Trinity,2017,Residential Care facility,1
Trinity,2017,Routine (Home),1106
Trinity,2017,Skilled Nursing/Intermediate Care (SN/IC),176
Trinity,2018,Acute Care,79
Trinity,2018,Died,54
Trinity,2018,Home Health Service,54
Trinity,2018,Hospice_Care,11
Trinity,2018,Invalid or Blank,1
Trinity,2018,Left Against Medical Advice,19
Trinity,2018,Psychiatric_Care,4
Trinity,2018,Rehab,10
Trinity,2018,Residential Care facility,4
Trinity,2018,Routine (Home),999
Trinity,2018,Skilled Nursing/Intermediate Care (SN/IC),205
Tulare,2012,Acute Care at another hospital,952
Tulare,2012,Acute Care within the admitting hospital,116
Tulare,2012,Died,940
Tulare,2012,Home Health Service,2389
Tulare,2012,Invalid,1
Tulare,2012,Left Against Medical Advice,291
Tulare,2012,Other,47
Tulare,2012,Other Care (not SN/IC) at another hospital,312
Tulare,2012,Other Care with the admitting hospital,428
Tulare,2012,Prison/Jail,90
Tulare,2012,Residential Care facility,218
Tulare,2012,Routine (Home),39914
Tulare,2012,SN/IC at another facility,2557
Tulare,2012,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,540
Tulare,2013,Acute Care at another hospital,840
Tulare,2013,Acute Care within the admitting hospital,108
Tulare,2013,Died,929
Tulare,2013,Home Health Service,2444
Tulare,2013,Invalid,1
Tulare,2013,Left Against Medical Advice,241
Tulare,2013,Other,57
Tulare,2013,Other Care (not SN/IC) at another hospital,307
Tulare,2013,Other Care with the admitting hospital,438
Tulare,2013,Prison/Jail,68
Tulare,2013,Residential Care facility,198
Tulare,2013,Routine (Home),37651
Tulare,2013,SN/IC at another facility,2592
Tulare,2013,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,455
Tulare,2014,Acute Care at another hospital,885
Tulare,2014,Acute Care within the admitting hospital,145
Tulare,2014,Died,966
Tulare,2014,Home Health Service,2517
Tulare,2014,Invalid,13
Tulare,2014,Left Against Medical Advice,283
Tulare,2014,Other,82
Tulare,2014,Other Care (not SN/IC) at another hospital,305
Tulare,2014,Other Care with the admitting hospital,588
Tulare,2014,Prison/Jail,61
Tulare,2014,Residential Care facility,220
Tulare,2014,Routine (Home),37420
Tulare,2014,SN/IC at another facility,2553
Tulare,2014,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,580
Tulare,2015,Acute Care,928
Tulare,2015,Childrens_or_Cancer,135
Tulare,2015,Died,1084
Tulare,2015,Home Health Service,2861
Tulare,2015,Hospice_Care,339
Tulare,2015,Invalid or Blank,15
Tulare,2015,Left Against Medical Advice,354
Tulare,2015,Not_Defined_Elsewhere,66
Tulare,2015,Other,15
Tulare,2015,Prison/Jail,36
Tulare,2015,Psychiatric_Care,99
Tulare,2015,Rehab,694
Tulare,2015,Residential Care facility,20
Tulare,2015,Routine (Home),37095
Tulare,2015,Skilled Nursing/Intermediate Care (SN/IC),3491
Tulare,2016,Acute Care,848
Tulare,2016,Childrens_or_Cancer,147
Tulare,2016,Critical Access Hospital,9
Tulare,2016,Died,1077
Tulare,2016,Home Health Service,3438
Tulare,2016,Hospice_Care,309
Tulare,2016,Invalid or Blank,1
Tulare,2016,Left Against Medical Advice,447
Tulare,2016,Not_Defined_Elsewhere,83
Tulare,2016,Other,22
Tulare,2016,Prison/Jail,63
Tulare,2016,Psychiatric_Care,99
Tulare,2016,Rehab,650
Tulare,2016,Residential Care facility,31
Tulare,2016,Routine (Home),35722
Tulare,2016,Skilled Nursing/Intermediate Care (SN/IC),3604
Tulare,2017,Acute Care,882
Tulare,2017,Childrens_or_Cancer,126
Tulare,2017,Critical Access Hospital,25
Tulare,2017,Died,1064
Tulare,2017,Home Health Service,3637
